lancet_label,expected_le_1950,observed_le_1950,diff_1950,expected_le_1990,observed_le_1990,diff_1990,expected_le_2000,observed_le_2000,diff_2000,expected_le_2010,observed_le_2010,diff_2010,expected_le_2021,observed_le_2021,diff_2021,sdi_value
Latin America and Caribbean,59.6312176929137,52.37515203433793,7.256065658575771,71.3608135890746,72.73393197446889,-1.3731183853942923,72.8349361524656,75.81552359758714,-2.980587445121543,74.27695938059,76.10793808298712,-1.8309787023971182,75.6200752848877,75.91765989270989,-0.29758460782218776,0.64654128472505
Andean Latin America,60.6428371254562,42.50695955073342,18.135877574722777,71.3608135890746,70.56436130109876,0.7964522879758391,72.6809164009106,74.82973976291866,-2.1488233620080592,74.1391275715876,77.30010518409179,-3.1609776125041975,75.8867615917168,74.26556048598655,1.6212011057302504,0.651602455956311
Bolivia,57.5465581966163,38.22939370588582,19.317164490730484,68.3390499889094,62.431102644133304,5.90794734477609,70.8190609217835,67.4364489867127,3.3826119350707984,72.6809164009106,71.04931840045158,1.6315980004590216,74.5497703263887,68.78752991742684,5.762240408961858,0.5990107988623
Ecuador,62.9062462784261,51.21689680565365,11.689349472772456,72.0417136731455,74.17950411005128,-2.1377904369057887,72.8349361524656,76.57450096085692,-3.7395648083913215,74.1391275715876,77.52936949251365,-3.3902419209260586,76.1547617030033,77.13173657415781,-0.9769748711545105,0.66101705262103
Peru,60.6428371254562,41.21230503448866,19.43053209096754,71.7068614150941,71.98529990258646,-0.278438487492366,72.9868451753022,76.77260874820863,-3.7857635729064327,74.5497703263887,79.65631462376463,-5.106544297375933,76.0205453806043,74.92253859856075,1.098006782043555,0.662054036755862
Caribbean,62.9062462784261,57.012311746469294,5.893934531956809,72.0417136731455,69.8245427072676,2.217170965877898,73.1367533946436,72.11341645844979,1.0233369361938145,74.5497703263887,56.44781572928475,18.101954597103948,75.4869414194759,72.516066698972935,2.9708747205029624,0.642003054597226
Antigua and Barbuda,62.9062462784261,60.289512231353896,2.6167340470722067,74.8195580384086,77.3527034170198,-2.533145378611195,76.0205453806043,76.75155769655946,-0.7310123159551551,77.4017895401842,78.00118628107762,-0.5993967408934253,78.6115528493146,77.05337859300042,1.5581742563141887,0.749886887369379
The Bahamas,70.4417784149706,60.142330843598096,10.299447571372504,76.9758259836149,74.50177908751581,2.4740468960990825,78.2980556451255,74.4065386516589,3.8915169934665954,79.42454969997,76.3413042999429,3.0832454000270957,80.4280765833013,73.64274284038927,6.78533374291203,0.805020667882124
Barbados,67.8714481366511,56.50067453486258,11.370773601788514,75.8867615917168,76.08607256996328,-0.19931097824647281,76.5611958711918,76.73778468650333,-0.1765888153115327,77.5467977046945,77.20384540983272,0.3429522948617745,78.453875169857,77.63023698701738,0.8236381828396162,0.746748764251474
Belize,59.9709048121413,56.584330146725115,3.386574665416184,68.3390499889094,75.6222529083729,-7.2832029194635055,71.3608135890746,73.29528743708745,-1.934473848012857,73.2847680345981,76.19035456019685,-2.90558652559875,74.6849839445894,76.09801116518337,-1.4130272205939605,0.610229002222948
Bermuda,68.1073131895351,66.518785167403,1.5885280221321096,76.9758259836149,77.40897242671171,-0.4331464430968168,78.1441298705599,80.77709316670197,-2.63296329614208,79.9258958724552,84.93269173138953,-5.006795858934325,80.9225798656503,83.30716916216525,-2.384589296514946,0.821365422389484
Cuba,65.8323566289892,68.86068765452202,-3.0283310255328217,73.2847680345981,76.71149416566742,-3.426726131069316,73.4309952746431,79.1500154594406,-5.7190201847975,74.8195580384086,80.42729404252293,-5.607736004114329,76.2895284001803,77.28772352401533,-0.998195123835032,0.668729864363244
Dominica,65.8323566289892,49.723377138218375,16.108979490770828,73.2847680345981,74.67238599414226,-1.3876179595441585,75.6200752848877,75.44101277661137,0.1790625082763313,77.1164068999939,75.67723788052535,1.439169019468551,78.453875169857,73.3444135590216,5.109461610835396,0.746967184749286
Dominican Republic,50.2015656534055,56.32016158123024,-6.118595927824735,69.0099795820207,73.41286885391573,-4.40288927189502,71.183347145972,76.91753514614541,-5.734188000173418,73.5755407418334,76.92872580392961,-3.353185062096216,74.9536101128661,77.25819988734935,-2.3045897744832473,0.619388201281128
Grenada,56.1174193547739,58.88866300353605,-2.7712436487621517,69.0099795820207,72.58243782360607,-3.572458241585366,72.6809164009106,76.47828833165862,-3.797371930748014,74.8195580384086,75.93826578221626,-1.1187077438076614,76.2895284001803,72.94049332588385,3.3490350742964523,0.668993028326993
Guyana,60.3081385554543,52.88296611730281,7.425172438151492,69.8501095562065,66.53181592265175,3.3182936335547595,72.3661382011684,67.8434071727895,4.5227310283788995,73.8600248306864,69.6275308971695,4.232493933516892,75.7533094834353,68.6029786787974,7.150330804637903,0.650812335285137
Haiti,53.1042598292021,41.448202262918876,11.656057566283224,61.9547290274367,54.081838650731875,7.872890376704824,65.2799188138218,56.64786664631444,8.632052167507354,67.6314133302304,27.552066306839283,40.07934702339112,69.4376046972604,61.497073142602616,7.940531554657781,0.448278284992742
Jamaica,64.9973424672651,58.64541745341713,6.351925013847968,72.5246834933001,76.5371805230173,-4.012497029717196,74.27695938059,76.82431145173499,-2.547352071144985,75.4869414194759,79.39708248093274,-3.910141061456841,76.6983334419813,76.37752168505443,0.32081175692687225,0.683263063531091
