lancet_label,expected_le_1950,observed_le_1950,diff_1950,expected_le_1990,observed_le_1990,diff_1990,expected_le_2000,observed_le_2000,diff_2000,expected_le_2010,observed_le_2010,diff_2010,expected_le_2021,observed_le_2021,diff_2021,sdi_value
Montenegro,64.9175730034801,64.7179828105673,0.1995901929127939,70.1427995889438,71.54008043776085,-1.3972808488170472,70.1427995889438,70.95219448259701,-0.8093948936532058,72.3567032934546,72.56097125988506,-0.2042679664304643,74.4388920061915,69.75004175431502,4.688850251876474,0.795800584021403
North Macedonia,63.2050152818964,50.38937189338198,12.815643388514424,68.6004660816861,68.29211755704554,0.3083485246405502,69.3219441760672,69.26665288645862,0.05529128960858998,70.9810210082652,71.30320042934247,-0.3221794210772657,72.5504177679333,69.18942079544983,3.3609969724834627,0.750629703270047
Poland,66.1426564114829,53.12171261976134,13.020943791721564,69.0051140984166,66.58835282957676,2.416761268839835,70.9810210082652,69.65859425533884,1.3224267529263614,73.1553410840384,72.14199028100036,1.013350803038037,75.085271077521,71.84109920506741,3.2441718724535917,0.812042808667712
Romania,62.771397817175,57.80620461363511,4.96519320353989,68.9025017564884,66.5686929982539,2.333808758234511,69.8937329674347,67.6985559904173,2.195176977017397,71.6291233137131,69.99612393032793,1.6329993833851688,73.3638357795996,69.23774852757808,4.12608725202152,0.768453864365965
Serbia,65.5615415661886,46.303952447436195,19.2575891187524,69.1090727576653,67.2877914059893,1.8212813516760065,69.7739726574167,68.5915237048378,1.182448952578909,72.1674618402408,71.72338500286222,0.4440768373785886,74.4388920061915,71.65599921072034,2.782892795471156,0.792416293685483
Slovakia,66.9129909472015,60.70241796529244,6.210572981909053,69.6571215725685,66.70287282464969,2.954248747918811,71.9830060842376,69.40369942779576,2.579306656441844,74.0044160373531,71.90376810386857,2.100647933484524,75.085271077521,71.25925465418526,3.8260164233357443,0.810610529921693
Slovenia,67.6933698132341,53.02908969711769,14.664280116116409,71.8035266758692,70.13913569946084,1.664390976408356,73.7887308281647,72.36253159938038,1.426199228784327,75.5097766620838,76.2578275809886,-0.7480509189048092,76.5486278863018,77.6195795691836,-1.0709516828817982,0.842430731281465
Eastern Europe,67.5878133100411,61.68252368489836,5.905289625142743,69.8937329674347,64.54040033297673,5.353332634457971,70.8307681352004,60.44306995636273,10.387698178837674,72.7483783980807,63.74975800141446,8.99862039666624,74.8710852272848,65.8358532369923,9.035231990292488,0.802851008869645
Belarus,65.7124112095818,63.788753127426425,1.9236580821553773,68.9025017564884,66.31143070567124,2.5910710508171633,69.8937329674347,63.27944362719908,6.614289340235622,71.9830060842376,64.64224131899692,7.340764765240678,74.0044160373531,66.01266276338704,7.991753273966054,0.784484710906639
Estonia,67.6933698132341,62.05175317649794,5.64161663673616,70.1427995889438,64.72994296089504,5.412856628048758,72.1674618402408,65.59581836348212,6.57164347675868,74.655606397288,70.9987251716498,3.6568812256382017,76.5486278863018,72.39021734844796,4.15841053785384,0.844917787360624
Latvia,67.9001894516402,64.64031450397285,3.259874947667356,70.2725310550322,64.4024021853442,5.870128869688003,71.8035266758692,64.96211743886099,6.841409237008207,74.655606397288,68.00574976438354,6.649856632904459,75.9291482723333,68.31416867264903,7.614979599684261,0.830663516299797
Lithuania,66.4119742140917,62.19572013085189,4.216254083239811,70.0166072103027,66.21250968838774,3.8040975219149544,71.4597755817383,66.70080221236141,4.758973369376889,74.4388920061915,67.45036526464087,6.988526741550629,77.1566723067758,69.15499684401011,8.00167546276569,0.856484049109405
Moldova,65.0848703582523,49.22812908725398,15.85674127099832,68.6004660816861,64.56221551365878,4.038250568027308,68.9025017564884,64.96152158324385,3.9409801732445544,70.0166072103027,65.63433299387668,4.382274216426012,71.8035266758692,67.87329907600181,3.9302275998673792,0.732214875427507
Russia,67.6933698132341,60.92332078416133,6.770049029072773,70.0166072103027,63.98363638703529,6.032970823267405,71.13583971647,59.34014966453581,11.795690051934194,73.1553410840384,62.863772058708406,10.291569025329991,75.085271077521,65.51497910946638,9.570291968054619,0.808536004906566
Ukraine,67.4805721023924,64.7302552517954,2.7503168505970024,69.4313226958455,65.67304067824584,3.7582820175996545,70.0166072103027,62.324442630937405,7.69216457936529,71.4597755817383,65.73680821218959,5.722967369548712,72.9501026759086,66.28965613626032,6.660446539648277,0.760773912846782
High income,68.2026795378704,61.90406857500019,6.298610962870207,72.5504177679333,72.7486072411471,-0.19818947321380165,74.2214668911628,75.20933999139135,-0.9878731002285406,75.2981671285504,77.74698886969945,-2.4488217411490467,76.9552576733709,77.9044248887163,-0.9491672153454118,0.851884810176593
Australasia,67.9001894516402,67.01399570070056,0.8861937509396398,71.8035266758692,73.56518610402165,-1.7616594281524556,73.5750688462647,76.79365157267517,-3.2185827264104745,74.8710852272848,79.59176439433719,-4.7206791670523955,76.5486278863018,81.15849534981758,-4.6098674635157835,0.845514063311111
Australia,67.6933698132341,66.88156594491979,0.8118038683143141,71.6291233137131,73.76109536521032,-2.131972051497229,73.3638357795996,76.96262296951731,-3.598787189917715,74.8710852272848,79.70632079246165,-4.835235565176859,76.5486278863018,81.23951494210853,-4.690887055806726,0.844252813727575
New Zealand,68.6004660816861,67.61092103411897,0.9895450475671197,72.5504177679333,72.6241228664027,-0.07370509846940365,74.0044160373531,75.97940032922197,-1.9749842918688785,75.085271077521,79.02956417435713,-3.944293096836134,76.7525769195886,80.73638034266476,-3.9838034230761536,0.849442498970719
High-income Asia Pacific,66.4119742140917,51.75797480145421,14.65399941263749,73.3638357795996,74.40817315042973,-1.0443373708301351,75.2981671285504,76.89327534202762,-1.5951082134772179,76.5486278863018,79.38980079702537,-2.8411729107235715,77.753340252933,81.81537285156878,-4.062032598635781,0.876767000230308
Brunei,61.3516600092009,48.63840806931014,12.71325193989076,69.8937329674347,69.56108982666018,0.33264314077452184,71.4597755817383,72.75933395528175,-1.299558373543448,73.5750688462647,74.58519116675505,-1.0101223204903533,75.085271077521,74.86925450598356,0.21601657153743758,0.810234366947283
Japan,67.3714654296096,59.863884560777294,7.5075808688323065,74.2214668911628,76.22813650680769,-2.0066696156448813,75.7201027492059,78.01308673915456,-2.2929839899486524,76.5486278863018,79.94405995381763,-3.395432067515827,77.5557115600422,82.16477070521718,-4.609059145174982,0.871241812572128
South Korea,57.6801665514504,30.13773549421944,27.542431057230957,70.5434144012477,68.00992529521669,2.5334891060310127,74.0044160373531,72.56311317818859,1.4413028591645087,76.5486278863018,77.20879162418666,-0.6601637378848579,78.1448257934515,80.2724958531613,-2.1276700597098,0.886675266756997
Singapore,58.5964038190286,53.75701098738804,4.839392831640559,70.4060046048793,73.02125894712503,-2.615254342245734,73.3638357795996,76.78377548141539,-3.4199397018157924,75.9291482723333,80.33901502468528,-4.409866752351988,76.9552576733709,83.6173416487539,-6.662083975382998,0.856097766112729
High-income North America,68.8010092707918,65.53967528956666,3.2613339812251354,73.1553410840384,72.27004274578792,0.8852983382504789,74.4388920061915,74.40362924609781,0.03526276009368701,75.9291482723333,76.61898159993139,-0.6898333275980946,77.3568229181804,74.76406140695812,2.592761511222278,0.86346547399092
Canada,68.9025017564884,66.60453822728586,2.2979635292025478,73.7887308281647,74.11495094604155,-0.3262201178768436,75.2981671285504,76.56785590856647,-1.269688780016068,76.5486278863018,79.18636258586197,-2.63773469956017,77.753340252933,79.54836004434677,-1.7950197914137647,0.873170679735405
Greenland,67.9001894516402,46.92454136404037,20.97564808759983,71.8035266758692,62.385539675505065,9.417987000364128,72.1674618402408,66.51686211337437,5.650599726866432,74.8710852272848,69.54207638654943,5.329008840735369,76.1369159462135,71.42221580582374,4.714700140389766,0.82621033634361
USA,68.8010092707918,65.46889419180113,3.332115078990668,73.1553410840384,72.07384322319808,1.0814978608403152,74.4388920061915,74.17237018188632,0.26652182430517257,75.7201027492059,76.33848666143646,-0.6183839122305557,77.3568229181804,74.25623978887329,3.100583129307111,0.862448354015145
Southern Latin America,65.4067428054233,58.78485206485095,6.621890740572354,68.2026795378704,69.28949189979174,-1.0868123619213463,69.3219441760672,71.38625086102002,-2.064306684952811,70.2725310550322,73.45001711034243,-3.1774860553102258,72.3567032934546,73.79255517995516,-1.4358518865005578,0.735984716622088
Argentina,65.7124112095818,61.469109332754435,4.243301876827367,68.2026795378704,68.94830267250434,-0.745623134633945,69.3219441760672,70.53083397056716,-1.208889794499953,70.0166072103027,72.59560574431357,-2.5789985340108785,71.9830060842376,73.02637562800324,-1.0433695437656354,0.723122972582249
Chile,64.3890175086043,50.624949431986934,13.764068076617363,68.2026795378704,70.3449414770389,-2.142261939168506,69.6571215725685,74.05466209880362,-4.397540526235119,70.9810210082652,75.94770724726325,-4.966686238998051,73.3638357795996,76.12658043089843,-2.7627446512988314,0.771514715903929
Uruguay,65.5615415661886,63.75367239148456,1.807869174704038,68.1026032878918,69.43557721707721,-1.332973929185414,69.0051140984166,70.93339643589263,-1.928282337476034,69.8937329674347,72.77407689357966,-2.8803439261449597,71.4597755817383,72.01270050546484,-0.5529249237265361,0.719283444839432
Western Europe,68.2026795378704,64.48310786555633,3.7195716723140606,72.3567032934546,72.96318999160145,-0.6064866981468526,74.0044160373531,75.57519857174148,-1.5707825343883854,75.2981671285504,78.45116713317925,-3.1530000046288507,76.7525769195886,79.36035668162508,-2.607779762036472,0.8487263158736
Andorra,68.6004660816861,71.23772824968607,-2.637262167999978,72.9501026759086,75.75494636061852,-2.8048436847099225,73.7887308281647,77.22176139549283,-3.4330305673281316,76.3434083379829,79.18206965568032,-2.8386613176974294,77.5557115600422,80.65022878084629,-3.094517220804093,0.869444112735696
Austria,68.5009530910306,63.6013764771082,4.899576613922399,72.5504177679333,72.35822800073969,0.1921897671936108,74.2214668911628,75.29279086396407,-1.0713239728012667,75.7201027492059,77.93098963635695,-2.210886887151048,76.9552576733709,79.22418224404453,-2.268924570673633,0.853837004256539
Belgium,68.0018442956573,63.34486685367109,4.656977441986214,72.1674618402408,72.69924052650917,-0.5317786862683676,73.7887308281647,74.74236147820962,-0.9536306500449143,75.2981671285504,77.49959790539779,-2.2014307768473884,76.9552576733709,79.2972511278064,-2.34199345443551,0.853654015777112
Cyprus,64.745898768558,56.089304382328,8.656594386230005,69.5429748527881,72.64291740239986,-3.099942549611754,72.3567032934546,74.12645129680068,-1.7697480033460806,75.085271077521,77.16356159532099,-2.078290517799985,76.1369159462135,79.19817143846981,-3.0612554922563078,0.835630545002355
Denmark,69.2146055187716,69.45545927479606,-0.2408537560244497,74.655606397288,72.32960652364153,2.3259998736464667,76.3434083379829,74.67380305305194,1.6696052849309524,77.3568229181804,77.35761160678663,-7.88688606235155e-4,78.5312955517106,79.51927312728513,-0.9879775755745328,0.896424204101212
Finland,67.7974306339347,60.72188665264598,7.0755439812887175,72.7483783980807,71.18962104223888,1.55875735584182,74.2214668911628,74.42052275441596,-0.19905586325315028,75.7201027492059,77.11069227053315,-1.390589521327243,77.1566723067758,79.46078779117995,-2.30411548440415,0.859831367662218
France,67.2603173307846,64.46300923348159,2.7973080973030164,71.8035266758692,72.98156406839382,-1.1780373925246295,73.5750688462647,75.31983530674182,-1.7447664604771234,74.8710852272848,78.072368280406,-3.2012830531212018,76.3434083379829,79.56795848986106,-3.2245501518781623,0.838364875196954
Germany,69.3219441760672,64.35345694945202,4.968487226615181,75.2981671285504,72.1254530816927,3.172714046857706,76.7525769195886,75.26227697774007,1.4902999418485336,77.9497109987962,77.93814920463942,0.011561794156790484,78.9127658015076,78.53809581893468,0.37466998257292516,0.902957091057572
Greece,66.5417238917645,67.7785600267869,-1.2368361350224006,70.1427995889438,74.71029796970942,-4.567498380765613,71.9830060842376,75.91073587419329,-3.9277297899556913,73.5750688462647,77.81907235296931,-4.244003506704615,74.2214668911628,77.24678234525351,-3.025315454090702,0.791854407912829
Iceland,67.7974306339347,69.0057222693498,-1.208291635415108,73.1553410840384,75.86397628018045,-2.7086351961420547,74.8710852272848,78.25792461568983,-3.3868393884050363,76.3434083379829,80.02143217105929,-3.678023833076395,77.753340252933,82.3198248945608,-4.566484641627795,0.876361679802766
Ireland,68.1026032878918,65.00080492040699,3.101798367484804,71.4597755817383,72.22495936982318,-0.7651837880848831,73.7887308281647,74.02323188564813,-0.23450105748342764,75.9291482723333,78.5556055013666,-2.6264572290333064,77.753340252933,80.77693505646084,-3.0235948035278426,0.873753849787408
Israel,66.5417238917645,72.21707197341165,-5.675348081647144,71.13583971647,75.46730733801196,-4.331467621541961,72.5504177679333,76.76326028485092,-4.212842516917618,73.5750688462647,80.05106588806719,-6.475997041802486,75.085271077521,81.19688022865029,-6.1116091511292865,0.809011651557631
Italy,66.9129909472015,65.2109071336874,1.7020838135140934,70.9810210082652,73.72274353555363,-2.741722527288431,72.5504177679333,76.49606354114847,-3.945645773215176,73.7887308281647,79.33467809788513,-5.545947269720429,74.8710852272848,80.32035721914139,-5.449271991856591,0.805773533613512
Luxembourg,69.4313226958455,63.479195890108606,5.952126805736889,73.7887308281647,71.62246215781926,2.1662686703454455,75.5097766620838,75.00481553874587,0.504961123337921,76.9552576733709,78.49364958885197,-1.5383919154810712,78.1448257934515,80.3608598307884,-2.2160340373368967,0.884428955125693
Malta,63.4145010887102,64.6151455959475,-1.2006445072372927,69.6571215725685,74.05983074561891,-4.402709173050411,71.13583971647,76.26500672614178,-5.129167009671775,72.7483783980807,78.95030784566296,-6.201929447582259,74.655606397288,81.29881918803639,-6.643212790748393,0.801585033998971
Monaco,70.5434144012477,64.03215605540629,6.511258345841412,76.5486278863018,74.7454581732028,1.8031697130989954,77.5557115600422,75.8570556276168,1.698655932425396,78.3386866383648,77.09875908360382,1.2399275547609818,79.1016313478905,76.32243516131143,2.779196186579071,0.908262830989574
Netherlands,69.5429748527881,70.6282697973826,-1.0852949445944944,74.4388920061915,73.82861142917173,0.6102805770197648,75.9291482723333,75.54451410129268,0.3846341710406165,77.1566723067758,78.79958808238023,-1.642915775604422,78.3386866383648,79.79843265306803,-1.459746014703228,0.888464256397732
Norway,69.6571215725685,70.63270621810696,-0.9755846455384614,74.4388920061915,73.65455345623295,0.784338549958548,76.5486278863018,76.02806591485512,0.520561971446682,77.9497109987962,78.95888030713505,-1.0091693083388407,79.2892534000676,81.66337130826956,-2.374117908201967,0.916132810119013
Portugal,63.6190572544835,55.89258320807795,7.726474046405549,68.5009530910306,70.62696552906371,-2.126012438033115,69.7739726574167,73.25078506766903,-3.4768124102523217,70.9810210082652,77.02527935933946,-6.044258351074262,72.3567032934546,78.50007341458607,-6.143370121131468,0.744151850665712
San Marino,69.3219441760672,69.40338085179913,-0.08143667573192204,75.2981671285504,76.61023526480544,-1.3120681362550357,77.1566723067758,78.4181878638744,-1.2615155570985905,77.9497109987962,80.50255047295195,-2.5528394741557463,78.1448257934515,84.36604588405332,-6.221220090601818,0.888005473958106
Spain,64.3890175086043,59.63460109486611,4.754416413738184,69.2146055187716,73.29167858565015,-4.07707306687854,70.6849505104316,75.91605945790037,-5.231108947468769,72.1674618402408,78.93835507452447,-6.770893234283662,73.3638357795996,79.93073099389028,-6.566895214290682,0.769283697979998
Sweden,69.3219441760672,70.30464978961689,-0.9827056135496832,74.0044160373531,75.01860806287915,-1.0141920255260573,76.1369159462135,77.52807048811752,-1.3911545419040152,77.1566723067758,79.8138255290114,-2.6571532222355927,78.3386866383648,81.95965087165894,-3.6209642332941314,0.886880298870342
Switzerland,72.5504177679333,66.6872742242096,5.8631435437236945,77.3568229181804,74.311028430269,3.045794487911394,78.1448257934515,77.32840659852955,0.8164191949219486,79.1016313478905,80.5182637536865,-1.416632405795994,80.0273526328475,82.51255111271772,-2.4851984798702205,0.933059110986638
UK,68.7004075346693,66.87041157742222,1.8299959572470783,72.3567032934546,72.89566411338657,-0.5389608199319724,74.2214668911628,75.44444163430407,-1.2229747431412648,75.5097766620838,78.53691699230315,-3.0271403302193534,77.1566723067758,78.20175969317741,-1.0450873864016046,0.859000181772086
England,68.7004075346693,67.07243618235633,1.6279713523129686,72.3567032934546,73.14387495033456,-0.7871716568799627,74.2214668911628,75.7252141403342,-1.503747249171397,75.5097766620838,78.86008806376472,-3.3503114016809263,77.1566723067758,78.36171203928295,-1.2050397325071458,0.861437308955061
Northern Ireland,68.0018442956573,66.28990629028175,1.7119380053755577,71.6291233137131,71.41789711376748,0.21122619994561376,73.5750688462647,74.835572534745907,-1.260503688481208,74.8710852272848,77.4965066642972,-2.625421437012406,76.3434083379829,78.29251671244462,-1.94910837446173,0.838531942404431
Scotland,68.5009530910306,65.7176137825479,2.783339308482695,72.3567032934546,71.07451257186905,1.2821907215855504,74.2214668911628,73.30683406810188,0.9146328230609271,75.5097766620838,76.29156141383669,-0.7817847517528946,76.9552576733709,76.25407750991043,0.7011801634604637,0.852061415683923
Wales,68.1026032878918,66.26431034518622,1.8382929427055785,71.13583971647,72.88791609752772,-1.7520763810577193,72.9501026759086,74.98695099093075,-2.036848315022155,74.2214668911628,77.86418998101861,-3.6427230898558065,76.1369159462135,78.73097242220125,-2.594056475987742,0.834278535544851
Latin America and Caribbean,55.7358228481299,47.949672671759345,7.786150176370555,66.2789958829882,66.70625395194072,-0.4272580689525256,67.3714654296096,69.67787441251029,-2.3064089829006917,68.4016353094166,70.7468426713741,-2.345207361957492,69.4313226958455,68.89343127801652,0.5378914178289733,0.64654128472505
Andean Latin America,56.7258031839004,40.44927490588921,16.27652827801119,66.2789958829882,66.58575902851027,-0.3067631455220692,67.2603173307846,71.14110563790166,-3.880788307117058,68.3022852523344,73.88802160577072,-5.585736353436317,69.6571215725685,68.33889828286992,1.3182232896985795,0.651602455956311
Bolivia,53.6555508499156,36.25984274267311,17.39570810724249,63.8187222956123,60.36505880831812,3.453663487294179,65.8594714639147,65.38935683010531,0.4701146338093878,67.2603173307846,69.44034859296845,-2.180031262183846,68.6004660816861,63.818720864043556,4.781745217642538,0.5990107988623
Ecuador,58.8930156206642,49.91088937788056,8.982126242783643,66.792087057897,69.83452123661286,-3.042434178715851,67.3714654296096,71.36207858031615,-3.990613150706551,68.3022852523344,71.93943109206789,-3.637145839733492,69.8937329674347,71.0357999490395,-1.142066981604799,0.66101705262103
Peru,56.7258031839004,39.14011153350317,17.58569165039723,66.5417238917645,67.27423758894977,-0.7325136971852686,67.4805721023924,73.12113203581241,-5.640559933420008,68.6004660816861,76.65161623471936,-8.051150153033262,69.7739726574167,68.7800137872351,0.9939588701816007,0.662054036755862
Caribbean,58.8930156206642,52.821338717623426,6.071676903040775,66.792087057897,66.0190179576687,0.7730691002283123,67.5878133100411,68.24206758225907,-0.654254272217969,68.6004660816861,59.0702298517565,9.530236229929592,69.3219441760672,66.8551997439711,2.4667444320961067,0.642003054597226
Antigua and Barbuda,58.8930156206642,54.830969912801336,4.062045707862865,68.8010092707918,70.54363627548126,-1.7426270046894672,69.7739726574167,72.07894710843354,-2.3049744510168324,71.13583971647,73.2915833264455,-2.1557436099755023,72.5504177679333,72.99146559232527,-0.44104782439197265,0.749886887369379
The Bahamas,65.5615415661886,54.801933206637884,10.759608359550711,70.6849505104316,67.65907451370413,3.0258759967274784,72.1674618402408,67.71867954005204,4.448782300188768,73.5750688462647,69.53642855345007,4.038640292814634,74.8710852272848,66.11181636645884,8.759268860825955,0.805020667882124
Barbados,63.4145010887102,51.01444989843765,12.400051190272556,69.6571215725685,71.32167535949064,-1.6645537869221414,70.2725310550322,72.40698953166144,-2.1344584766292343,71.295384447385,74.73287175405406,-3.4374873066690554,72.3567032934546,74.3609829576172,-2.0042796641625955,0.746748764251474
Belize,56.0696556671089,53.31920007608346,2.7504555910254354,63.8187222956123,71.65950085917946,-7.840778563567163,66.2789958829882,66.73110575592784,-0.4521098729396442,67.6933698132341,71.02091363544062,-3.327543822206522,68.7004075346693,70.53310755396818,-1.8327000192988834,0.610229002222948
Bermuda,63.6190572544835,61.398034663672796,2.221022590810705,70.6849505104316,69.32679835972755,1.3581521507040577,71.9830060842376,74.13150268645352,-2.148496602215914,74.2214668911628,76.62439502654331,-2.402928135380506,75.5097766620838,75.63822937717384,-0.12845271509004874,0.821365422389484
Cuba,61.6006953543786,64.96624563956459,-3.3655502851859893,67.6933698132341,72.9768721148936,-5.283502301659496,67.7974306339347,74.93924707762584,-7.141816443691141,68.8010092707918,76.18496432807306,-7.38395505728127,70.0166072103027,70.94581060871211,-0.9292033984094132,0.668729864363244
Dominica,61.6006953543786,45.566295005441965,16.034400348936636,67.6933698132341,69.07485196497919,-1.3814821517450895,69.4313226958455,70.13783000431353,-0.7065073084680336,70.8307681352004,70.4018643550554,0.4289037801450064,72.3567032934546,67.43880793435797,4.917895359096633,0.746967184749286
Dominican Republic,46.0248736187795,53.52010532836877,-7.4952317095892695,64.3890175086043,69.33301120420995,-4.943993695605656,66.1426564114829,70.57367068336028,-4.431014271877373,67.9001894516402,71.54318359857659,-3.6429941469363882,68.9025017564884,70.50671798394376,-1.6042162274553533,0.619388201281128
Grenada,52.1959678047581,54.6426558837185,-2.446688078960399,64.3890175086043,67.58651466034922,-3.197497151744926,67.2603173307846,67.6571371743475,-0.3968198435628949,68.8010092707918,68.2290624955972,0.5719467751945899,70.0166072103027,67.32103402016526,2.695573190137438,0.668993028326993
Guyana,56.3996807415725,49.47888371027739,6.920797031295116,65.0848703582523,60.317342430915346,4.767527927336957,67.031233289102,62.151599461288555,4.87963382781345,68.1026032878918,63.327144020640326,4.77545926725147,69.5429748527881,61.11233596621487,8.430638886573234,0.650812335285137
Haiti,49.0592542693162,35.1669302153716,13.892324053944598,57.989908411894,53.18967165140535,4.8002367604886516,61.0976744223342,57.21308807128663,3.8845863510475738,63.2050152818964,35.42088608286289,27.784129199033508,64.745898768558,58.759941462672174,5.985957305885833,0.448278284992742
Jamaica,60.838798479416504,54.51224406092003,6.326554418496471,67.1469603989325,73.8746822124949,-6.727721813562397,68.4016353094166,72.73331467608125,-4.331679366664645,69.3219441760672,74.57105397117435,-5.249109795107145,70.4060046048793,72.03565957363102,-1.6296549687517228,0.683263063531091
Puerto Rico,62.771397817175,59.684453985591055,3.0869438315839446,69.7739726574167,69.81200059047575,-0.038027933059041175,71.13583971647,72.6112328266574,-1.4753931101873974,72.9501026759086,75.7771214722891,-2.8270187963805,75.7201027492059,76.62330413899744,-0.9032013897915334,0.825525846914029
