lancet_label,sex,expected_le_1950,observed_le_1950,diff_1950,expected_le_1990,observed_le_1990,diff_1990,expected_le_2000,observed_le_2000,diff_2000,expected_le_2010,observed_le_2010,diff_2010,expected_le_2021,observed_le_2021,diff_2021,sdi_value
Estonia,female,73.2847680345981,69.99547893479017,3.289289099807931,76.4249669154543,74.9955696494896,1.4293972659647096,78.2980556451255,76.15343868624502,2.1446169588804764,80.261372930289,80.80653590805564,-0.5451629777666369,81.7283348665087,81.22150663725523,0.5068282292534718,0.844917787360624
Estonia,male,67.6933698132341,62.05175317649794,5.64161663673616,70.1427995889438,64.72994296089504,5.412856628048758,72.1674618402408,65.59581836348212,6.57164347675868,74.655606397288,70.9987251716498,3.6568812256382017,76.5486278863018,72.39021734844796,4.15841053785384,0.844917787360624
Latvia,female,73.5755407418334,71.99562210051832,1.579918641315075,76.5611958711918,74.68454631659576,1.8766495545960424,77.9920854469424,75.97412541124804,2.017960035694358,80.261372930289,78.13942292050034,2.1219500097886623,81.2476223708153,78.11390499168367,3.1337173791316246,0.830663516299797
Latvia,male,67.9001894516402,64.64031450397285,3.259874947667356,70.2725310550322,64.4024021853442,5.870128869688003,71.8035266758692,64.96211743886099,6.841409237008207,74.655606397288,68.00574976438354,6.649856632904459,75.9291482723333,68.31416867264903,7.614979599684261,0.830663516299797
Lithuania,female,71.5352857676637,68.69307538472874,2.842210382934951,76.2895284001803,76.11759376679854,0.17193463338176684,77.6934696228319,77.47335841716266,0.22011120566924092,80.0938300555705,78.71461751380559,1.3792125417649146,82.2009195502738,78.90168854981553,3.2992310004582635,0.856484049109405
Lithuania,male,66.4119742140917,62.19572013085189,4.216254083239811,70.0166072103027,66.21250968838774,3.8040975219149544,71.4597755817383,66.70080221236141,4.758973369376889,74.4388920061915,67.45036526464087,6.988526741550629,77.1566723067758,69.15499684401011,8.00167546276569,0.856484049109405
Moldova,female,69.8501095562065,56.45260588398399,13.397503672222513,74.5497703263887,71.53039939898548,3.019370927403216,74.9536101128661,72.50072481607093,2.4528852967951735,76.2895284001803,74.72367062336758,1.5658577768127202,77.9920854469424,76.39170134218145,1.6003841047609484,0.732214875427507
Moldova,male,65.0848703582523,49.22812908725398,15.85674127099832,68.6004660816861,64.56221551365878,4.038250568027308,68.9025017564884,64.96152158324385,3.9409801732445544,70.0166072103027,65.63433299387668,4.382274216426012,71.8035266758692,67.87329907600181,3.9302275998673792,0.732214875427507
Russia,female,73.2847680345981,69.48354529704697,3.8012227375511287,76.2895284001803,74.50419977129175,1.78532862888855,77.4017895401842,72.4580510860672,4.943738454116996,79.0950774577826,74.75415894659854,4.340918511184057,80.5938426661382,74.33837962916625,6.255463036971946,0.808536004906566
Russia,male,67.6933698132341,60.92332078416133,6.770049029072773,70.0166072103027,63.98363638703529,6.032970823267405,71.13583971647,59.34014966453581,11.795690051934194,73.1553410840384,62.863772058708406,10.291569025329991,75.085271077521,65.51497910946638,9.570291968054619,0.808536004906566
Ukraine,female,72.9868451753022,70.75313624687668,2.2337089284255143,75.6200752848877,74.82320769670511,0.7968675881825931,76.2895284001803,73.45614733073018,2.8333810694501267,77.6934696228319,75.39662463344531,2.296844989386585,78.93228906303,75.65509015034495,3.2771989126850514,0.760773912846782
Ukraine,male,67.4805721023924,64.7302552517954,2.7503168505970024,69.4313226958455,65.67304067824584,3.7582820175996545,70.0166072103027,62.324442630937405,7.69216457936529,71.4597755817383,65.73680821218959,5.722967369548712,72.9501026759086,66.28965613626032,6.660446539648277,0.760773912846782
High income,female,74.0001899335917,67.65390843014177,6.34628150344993,78.6115528493146,79.39768120262289,-0.7861283533082855,79.9258958724552,81.17645177102214,-1.2505558985669438,80.7586754387809,83.12885184850421,-2.370176409723314,82.0442883633757,83.33958872970015,-1.2953003663244544,0.851884810176593
High income,male,68.2026795378704,61.90406857500019,6.298610962870207,72.5504177679333,72.7486072411471,-0.19818947321380165,74.2214668911628,75.20933999139135,-0.9878731002285406,75.2981671285504,77.74698886969945,-2.4488217411490467,76.9552576733709,77.9044248887163,-0.9491672153454118,0.851884810176593
Australasia,female,73.5755407418334,71.91169222261152,1.6638485192218724,77.9920854469424,79.69210145194947,-1.7000160050070718,79.42454969997,82.07219553941366,-2.647645839443655,80.4280765833013,83.95843527436587,-3.5303586910645635,81.7283348665087,85.34686583210849,-3.6185309655997884,0.845514063311111
Australasia,male,67.9001894516402,67.01399570070056,0.8861937509396398,71.8035266758692,73.56518610402165,-1.7616594281524556,73.5750688462647,76.79365157267517,-3.2185827264104745,74.8710852272848,79.59176439433719,-4.7206791670523955,76.5486278863018,81.15849534981758,-4.6098674635157835,0.845514063311111
Australia,female,73.2847680345981,72.00028692247781,1.2844811121202895,77.841883595519,79.96887706288248,-2.1269934673634907,79.259242862653707,82.33236864333222,-3.0731257806785095,80.4280765833013,84.20244221153384,-3.7743656282325304,81.7283348665087,85.5896416666298,-3.861306800121099,0.844252813727575
Australia,male,67.6933698132341,66.88156594491979,0.8118038683143141,71.6291233137131,73.76109536521032,-2.131972051497229,73.3638357795996,76.96262296951731,-3.598787189917715,74.8710852272848,79.70632079246165,-4.835235565176859,76.5486278863018,81.23951494210853,-4.690887055806726,0.844252813727575
New Zealand,female,74.5497703263887,71.5138337694981,3.03593655689059,78.6115528493146,78.37075255715806,0.24080029215654974,79.7581335668345,80.83012360068993,-1.0719900338554282,80.5938426661382,82.76512240383082,-2.1712797376926147,81.8867612982213,84.1204857535909,-2.2337244553695967,0.849442498970719
New Zealand,male,68.6004660816861,67.61092103411897,0.9895450475671197,72.5504177679333,72.6241228664027,-0.07370509846940365,74.0044160373531,75.97940032922197,-1.9749842918688785,75.085271077521,79.02956417435713,-3.944293096836134,76.7525769195886,80.73638034266476,-3.9838034230761536,0.849442498970719
High-income Asia Pacific,female,71.5352857676637,59.60079576257552,11.934490005088172,79.259242862653707,80.94671491932813,-1.687472056674423,80.7586754387809,84.06537183915384,-3.3066964003729424,81.7283348665087,86.2273865247957,-4.4990516582870015,82.6654709346071,87.7749162918555,-5.109445357248404,0.876767000230308
High-income Asia Pacific,male,66.4119742140917,51.75797480145421,14.65399941263749,73.3638357795996,74.40817315042973,-1.0443373708301351,75.2981671285504,76.89327534202762,-1.5951082134772179,76.5486278863018,79.38980079702537,-2.8411729107235715,77.753340252933,81.81537285156878,-4.062032598635781,0.876767000230308
Brunei,female,65.5582617555982,49.4628144645516,16.095447291046597,76.1547617030033,73.13218250898525,3.02257919401805,77.6934696228319,75.2287023415819,2.4647672812500048,79.42454969997,77.1392525280056,2.2852971719644017,80.5938426661382,78.27244231748149,2.3214003486567094,0.810234366947283
Brunei,male,61.3516600092009,48.63840806931014,12.71325193989076,69.8937329674347,69.56108982666018,0.33264314077452184,71.4597755817383,72.75933395528175,-1.299558373543448,73.5750688462647,74.58519116675505,-1.0101223204903533,75.085271077521,74.86925450598356,0.21601657153743758,0.810234366947283
Japan,female,72.8349361524656,63.49333840306762,9.341597749397984,79.9258958724552,82.2833551099071,-2.3574592374519057,81.0855606741383,85.05716619447563,-3.97160552033732,81.7283348665087,86.68023107185645,-4.951896205347751,82.5115076344357,88.11918095882406,-5.607673324388358,0.871241812572128
Japan,male,67.3714654296096,59.863884560777294,7.5075808688323065,74.2214668911628,76.22813650680769,-2.0066696156448813,75.7201027492059,78.01308673915456,-2.2929839899486524,76.5486278863018,79.94405995381763,-3.395432067515827,77.5557115600422,82.16477070521718,-4.609059145174982,0.871241812572128
South Korea,female,61.6310629976022,46.53695306544478,15.094109932157423,76.8365035323037,75.91122360178473,0.9252799305189683,79.7581335668345,79.7317432723715,0.02639029446299901,81.7283348665087,83.95890065609932,-2.2305657895906137,82.9707513626629,86.04417046359008,-3.0734191009271825,0.886675266756997
South Korea,male,57.6801665514504,30.13773549421944,27.542431057230957,70.5434144012477,68.00992529521669,2.5334891060310127,74.0044160373531,72.56311317818859,1.4413028591645087,76.5486278863018,77.20879162418666,-0.6601637378848579,78.1448257934515,80.2724958531613,-2.1276700597098,0.886675266756997
Singapore,female,62.5924477188592,60.51396648687792,2.0784812319812787,76.6983334419813,78.15571920717369,-1.4573857651923845,79.259242862653707,81.67363586821254,-2.4143930055588356,81.2476223708153,84.95816888187889,-3.7105465110635976,82.0442883633757,87.68561124403753,-5.641322880661832,0.856097766112729
Singapore,male,58.5964038190286,53.75701098738804,4.839392831640559,70.4060046048793,73.02125894712503,-2.615254342245734,73.3638357795996,76.78377548141539,-3.4199397018157924,75.9291482723333,80.33901502468528,-4.409866752351988,76.9552576733709,83.6173416487539,-6.662083975382998,0.856097766112729
High-income North America,female,74.8195580384086,71.1134808802927,3.706077158115903,79.0950774577826,79.10587559277371,-0.010798134991119923,80.0938300555705,79.67650301531826,0.4173270402522462,81.2476223708153,81.3676197895061,-0.11999741869080083,82.356658223277,80.4115911005252,1.9450671227517944,0.86346547399092
High-income North America,male,68.8010092707918,65.53967528956666,3.2613339812251354,73.1553410840384,72.27004274578792,0.8852983382504789,74.4388920061915,74.40362924609781,0.03526276009368701,75.9291482723333,76.61898159993139,-0.6898333275980946,77.3568229181804,74.76406140695812,2.592761511222278,0.86346547399092
Canada,female,74.9536101128661,70.8573767172384,4.096233395627706,79.5909130566986,80.56857427804285,-0.977661221344249,80.7586754387809,81.81112828509158,-1.0524528463106861,81.7283348665087,83.5700426990318,-1.8417078325230989,82.6654709346071,84.0902223220426,-1.4247513874355064,0.873170679735405
Canada,male,68.9025017564884,66.60453822728586,2.2979635292025478,73.7887308281647,74.11495094604155,-0.3262201178768436,75.2981671285504,76.56785590856647,-1.269688780016068,76.5486278863018,79.18636258586197,-2.63773469956017,77.753340252933,79.54836004434677,-1.7950197914137647,0.873170679735405
Greenland,female,73.5755407418334,52.23919095101258,21.33634979082081,77.9920854469424,67.46727796960633,10.524807477336068,78.2980556451255,71.07180506497323,7.226250580152268,80.4280765833013,74.8677394103032,5.5603371729981035,81.4087692570189,76.91052654678808,4.4982427102308264,0.82621033634361
Greenland,male,67.9001894516402,46.92454136404037,20.97564808759983,71.8035266758692,62.385539675505065,9.417987000364128,72.1674618402408,66.51686211337437,5.650599726866432,74.8710852272848,69.54207638654943,5.329008840735369,76.1369159462135,71.42221580582374,4.714700140389766,0.82621033634361
USA,female,74.8195580384086,71.15694215912151,3.662615879287088,79.0950774577826,78.95859654838536,0.13648090939723545,80.0938300555705,79.45668608905639,0.6371439665141168,81.0855606741383,81.12785363269431,-0.04229295855600412,82.356658223277,80.01816231324554,2.3384959100314546,0.862448354015145
USA,male,68.8010092707918,65.46889419180113,3.332115078990668,73.1553410840384,72.07384322319808,1.0814978608403152,74.4388920061915,74.17237018188632,0.26652182430517257,75.7201027492059,76.33848666143646,-0.6183839122305557,77.3568229181804,74.25623978887329,3.100583129307111,0.862448354015145
Southern Latin America,female,70.24806740807,63.970305456333314,6.277761951736686,74.0001899335917,76.29838942423814,-2.2981994906464394,75.4869414194759,78.44358549147391,-2.9566440719980136,76.5611958711918,79.62869395777244,-3.067498086580642,78.453875169857,79.85074736084476,-1.3968721909877644,0.735984716622088
Southern Latin America,male,65.4067428054233,58.78485206485095,6.621890740572354,68.2026795378704,69.28949189979174,-1.0868123619213463,69.3219441760672,71.38625086102002,-2.064306684952811,70.2725310550322,73.45001711034243,-3.1774860553102258,72.3567032934546,73.79255517995516,-1.4358518865005578,0.735984716622088
Argentina,female,70.6320829088109,66.92959893266541,3.702483976145487,74.0001899335917,76.01901299913538,-2.0188230655436854,75.4869414194759,77.92028300357481,-2.433341584098912,76.2895284001803,78.95899722389457,-2.6694688237142685,78.1441298705599,79.06813744637932,-0.9240075758194308,0.723122972582249
Argentina,male,65.7124112095818,61.469109332754435,4.243301876827367,68.2026795378704,68.94830267250434,-0.745623134633945,69.3219441760672,70.53083397056716,-1.208889794499953,70.0166072103027,72.59560574431357,-2.5789985340108785,71.9830060842376,73.02637562800324,-1.0433695437656354,0.723122972582249
Chile,female,69.0099795820207,55.20526887882117,13.804710703199532,74.0001899335917,76.68100905190228,-2.6808191183105805,75.8867615917168,79.81388448701195,-3.927122895295142,77.2583618585503,81.3239372007621,-4.065575342211801,79.259242862653707,81.90492327911969,-2.6456804164659786,0.771514715903929
Chile,male,64.3890175086043,50.624949431986934,13.764068076617363,68.2026795378704,70.3449414770389,-2.142261939168506,69.6571215725685,74.05466209880362,-4.397540526235119,70.9810210082652,75.94770724726325,-4.966686238998051,73.3638357795996,76.12658043089843,-2.7627446512988314,0.771514715903929
Uruguay,female,70.4417784149706,70.2435376044096,0.1982408105610034,73.8600248306864,76.882039927708135,-3.022015097021736,75.0872593306442,78.61177289768429,-3.5245135670400884,76.1547617030033,80.01815618791284,-3.8633944849095343,77.6934696228319,79.35285915248957,-1.6593895296576733,0.719283444839432
Uruguay,male,65.5615415661886,63.75367239148456,1.807869174704038,68.1026032878918,69.43557721707721,-1.332973929185414,69.0051140984166,70.93339643589263,-1.928282337476034,69.8937329674347,72.77407689357966,-2.8803439261449597,71.4597755817383,72.01270050546484,-0.5529249237265361,0.719283444839432
Western Europe,female,74.0001899335917,69.21685684048242,4.7833330931092775,78.453875169857,79.50615006135907,-1.0522748915020657,79.7581335668345,81.526236624097,-1.7681030572624934,80.7586754387809,83.57622514500666,-2.817549706225762,81.8867612982213,84.20513245272264,-2.3183711545013352,0.8487263158736
Western Europe,male,68.2026795378704,64.48310786555633,3.7195716723140606,72.3567032934546,72.96318999160145,-0.6064866981468526,74.0044160373531,75.57519857174148,-1.5707825343883854,75.2981671285504,78.45116713317925,-3.1530000046288507,76.7525769195886,79.36035668162508,-2.607779762036472,0.8487263158736
Andorra,female,74.5497703263887,77.87827059757024,-3.3285002711815395,78.93228906303,82.3093301452246,-3.3770410821946086,79.5909130566986,83.54688219663997,-3.9559691399413737,81.5690054438387,84.77082169709622,-3.201816253257519,82.5115076344357,85.68594961669257,-3.174441982256866,0.869444112735696
Andorra,male,68.6004660816861,71.23772824968607,-2.637262167999978,72.9501026759086,75.75494636061852,-2.8048436847099225,73.7887308281647,77.22176139549283,-3.4330305673281316,76.3434083379829,79.18206965568032,-2.8386613176974294,77.5557115600422,80.65022878084629,-3.094517220804093,0.869444112735696
Austria,female,74.4138015454996,68.57371494125061,5.840086604248981,78.6115528493146,78.95805332374972,-0.34650047443511767,79.9258958724552,81.30866968617738,-1.3827738137221814,81.0855606741383,83.24640734914318,-2.1608466750048763,82.0442883633757,84.0726829210879,-2.028394557712204,0.853837004256539
Austria,male,68.5009530910306,63.6013764771082,4.899576613922399,72.5504177679333,72.35822800073969,0.1921897671936108,74.2214668911628,75.29279086396407,-1.0713239728012667,75.7201027492059,77.93098963635695,-2.210886887151048,76.9552576733709,79.22418224404453,-2.268924570673633,0.853837004256539
Belgium,female,73.7185131922834,68.85052061254964,4.867992579733752,78.2980556451255,79.2905450867227,-0.9924894415972005,79.5909130566986,81.04004719853903,-1.4491341418404318,80.7586754387809,82.79275692497025,-2.0340814861893506,82.0442883633757,84.19481430796529,-2.150525944589589,0.853654015777112
Belgium,male,68.0018442956573,63.34486685367109,4.656977441986214,72.1674618402408,72.69924052650917,-0.5317786862683676,73.7887308281647,74.74236147820962,-0.9536306500449143,75.2981671285504,77.49959790539779,-2.2014307768473884,76.9552576733709,79.2972511278064,-2.34199345443551,0.853654015777112
Cyprus,female,69.4376046972604,61.717312908503025,7.720291788757372,75.7533094834353,76.26764461495829,-0.5143351315229836,78.453875169857,78.05825470768302,0.39562046217398006,80.5938426661382,81.32835973355274,-0.7345170674145436,81.4087692570189,83.20399667473423,-1.7952274177153242,0.835630545002355
Cyprus,male,64.745898768558,56.089304382328,8.656594386230005,69.5429748527881,72.64291740239986,-3.099942549611754,72.3567032934546,74.12645129680068,-1.7697480033460806,75.085271077521,77.16356159532099,-2.078290517799985,76.1369159462135,79.19817143846981,-3.0612554922563078,0.835630545002355
Denmark,female,75.3538195667091,71.90720039771628,3.446619168992825,80.261372930289,77.93406226033818,2.327310669950819,81.5690054438387,79.32759979797862,2.241405645860084,82.356658223277,81.57020137354797,0.7864568497290207,83.2725230817977,83.50393432028531,-0.2314112384876097,0.896424204101212
Denmark,male,69.2146055187716,69.45545927479606,-0.2408537560244497,74.655606397288,72.32960652364153,2.3259998736464667,76.3434083379829,74.67380305305194,1.6696052849309524,77.3568229181804,77.35761160678663,-7.88688606235155e-4,78.5312955517106,79.51927312728513,-0.9879775755745328,0.896424204101212
Finland,female,73.4309952746431,68.072380202926,5.358615071717097,78.7710642760587,79.39360133498819,-0.6225370589294954,79.9258958724552,81.48181256474565,-1.5559166922904524,81.0855606741383,83.67242779346843,-2.5868671193301225,82.2009195502738,84.93566042396921,-2.734740873695415,0.859831367662218
Finland,male,67.7974306339347,60.72188665264598,7.0755439812887175,72.7483783980807,71.18962104223888,1.55875735584182,74.2214668911628,74.42052275441596,-0.19905586325315028,75.7201027492059,77.11069227053315,-1.390589521327243,77.1566723067758,79.46078779117995,-2.30411548440415,0.859831367662218
France,female,72.6809164009106,69.80123604978135,2.8796803511292524,77.9920854469424,81.1216574473973,-3.1295720004548997,79.42454969997,82.68530269861952,-3.2607529986495223,80.4280765833013,84.5650224110559,-4.136945827754602,81.5690054438387,85.49830378393445,-3.929298340095741,0.838364875196954
France,male,67.2603173307846,64.46300923348159,2.7973080973030164,71.8035266758692,72.98156406839382,-1.1780373925246295,73.5750688462647,75.31983530674182,-1.7447664604771234,74.8710852272848,78.072368280406,-3.2012830531212018,76.3434083379829,79.56795848986106,-3.2245501518781623,0.838364875196954
Germany,female,75.4869414194759,70.21326829608043,5.273673123395469,80.7586754387809,78.59728633973526,2.1613890990456355,81.8867612982213,81.16810851389975,0.7186527843215487,82.8185511840716,82.84093835473627,-0.022387170664671885,83.5708086772199,83.402435979298,0.16837269792189602,0.902957091057572
Germany,male,69.3219441760672,64.35345694945202,4.968487226615181,75.2981671285504,72.1254530816927,3.172714046857706,76.7525769195886,75.26227697774007,1.4902999418485336,77.9497109987962,77.93814920463942,0.011561794156790484,78.9127658015076,78.53809581893468,0.37466998257292516,0.902957091057572
Greece,female,71.7068614150941,70.85236743467759,0.8544939804165068,76.4249669154543,79.41128876039267,-2.9863218449383595,78.1441298705599,80.84127359529751,-2.6971437247376144,79.42454969997,82.7451511323965,-3.3206014324265,79.9258958724552,82.78181695685858,-2.855921084403377,0.791854407912829
Greece,male,66.5417238917645,67.7785600267869,-1.2368361350224006,70.1427995889438,74.71029796970942,-4.567498380765613,71.9830060842376,75.91073587419329,-3.9277297899556913,73.5750688462647,77.81907235296931,-4.244003506704615,74.2214668911628,77.24678234525351,-3.025315454090702,0.791854407912829
Iceland,female,73.4309952746431,73.98903652556817,-0.5580412509250721,79.0950774577826,80.16404922472651,-1.0689717669439176,80.4280765833013,82.13723377965415,-1.709157196352848,81.5690054438387,83.42000847167242,-1.8510030278337126,82.6654709346071,84.89295051511438,-2.2274795805072785,0.876361679802766
Iceland,male,67.7974306339347,69.0057222693498,-1.208291635415108,73.1553410840384,75.86397628018045,-2.7086351961420547,74.8710852272848,78.25792461568983,-3.3868393884050363,76.3434083379829,80.02143217105929,-3.678023833076395,77.753340252933,82.3198248945608,-4.566484641627795,0.876361679802766
Ireland,female,73.8600248306864,67.21081358826665,6.649211242419753,77.6934696228319,77.6149164838134,0.0785531390184957,79.5909130566986,79.3433236267337,0.24758942996488997,81.2476223708153,82.86527494998418,-1.6176525791688903,82.6654709346071,84.47289497634624,-1.8074240417391394,0.873753849787408
